distance_km,eta_minutes,drivers,riders,demand_ratio,weather_multiplier,traffic_multiplier,hour_of_day,day_of_week,is_shared,final_price,distance_fee,time_fee,weather_fee,traffic_fee,surge_fee,pricing_mode
4.293645699695571,9.74,24,61,2.5417,1.25,1.0,22,3,0,267.24,55.82,12.17,40,0,166.48,surge
4.9816116860710755,7.51,11,67,5.0,1.35,1.25,20,1,0,495.34,64.76,9.39,60,35,338.3,surge
9.443665383968737,15.43,16,40,2.5,1.05,1.0,16,2,1,245.72,122.77,19.28,8,0,225.08,surge
11.094710584554324,26.17,17,40,2.3529,1.0,1.25,0,6,0,501.44,144.23,32.72,0,35,286.76,surge
15.767724401038587,32.87,13,23,1.7692,1.25,1.1,16,4,0,544.83,204.98,41.08,40,20,235.43,surge
2.3234962517436335,5.61,15,25,1.6667,1.15,1.0,23,3,0,104.3,30.21,7.02,25,0,41.49,surge
12.840448150317394,29.74,30,48,1.6,1.25,1.4,6,4,1,317.31,166.93,37.17,40,55,179.46,surge
4.974315691200977,14.3,27,71,2.6296,1.1,1.0,2,5,0,253.91,64.67,17.88,15,0,158.97,surge
14.562391788277676,52.96,39,32,0.8205,1.25,1.0,3,4,1,226.01,189.31,66.2,40,0,59.1,surge
16.116413000398996,23.86,8,42,5.0,1.0,1.0,13,6,1,477.82,209.51,29.82,0,0,478.66,surge
14.13937678554492,20.62,39,84,2.1538,1.1,1.4,23,5,1,392.81,183.81,25.77,15,55,322.59,surge
18.58824000671854,63.52,35,72,2.0571,1.0,1.25,11,5,1,484.34,241.65,79.4,0,35,376.4,surge
8.722426483902083,21.95,27,71,2.6296,1.15,1.4,6,3,1,370.48,113.39,27.44,25,55,359.87,surge
19.245111495011706,61.44,25,44,1.76,1.1,1.0,22,4,0,600.59,250.19,76.8,15,0,259.91,surge
11.102793501850744,19.54,10,20,2.0,1.0,1.0,13,4,1,214.37,144.34,24.43,0,0,168.77,surge
12.362520208903621,41.48,19,61,3.2105,1.05,1.1,21,5,0,704.31,160.71,51.85,8,20,481.12,surge
16.37850211789625,59.0,33,15,0.4545,1.0,1.0,21,5,0,285.87,212.92,73.74,0,0,0.0,base
0.9497804079809871,2.71,28,86,3.0714,1.0,1.1,12,4,0,107.83,12.35,3.39,0,20,71.48,surge
16.522858424796084,24.38,13,23,1.7692,1.0,1.1,16,0,0,481.36,214.8,30.47,0,20,204.05,surge
15.655336152266827,55.23,32,70,2.1875,1.0,1.0,4,6,0,580.09,203.52,69.04,0,0,323.67,surge
8.091254360455359,26.38,13,79,5.0,1.0,1.0,7,5,0,411.34,105.19,32.98,0,0,276.34,surge
2.6019599800374924,8.2,5,84,5.0,1.0,1.0,10,2,0,134.14,33.83,10.25,0,0,88.16,surge
2.727918522869508,3.53,42,79,1.881,1.0,1.0,21,1,1,48.19,35.46,4.42,0,0,35.13,surge
23.1189818011381,75.77,42,79,1.881,1.0,1.4,14,0,0,859.77,300.55,94.71,0,55,396.66,surge
17.38734337003301,27.1,23,63,2.7391,1.0,1.4,20,4,0,885.92,226.04,33.88,0,55,547.69,surge
3.6140140373831398,6.43,37,40,1.0811,1.1,1.25,14,0,0,126.68,46.98,8.03,15,35,21.0,surge
9.239717648068206,24.95,30,42,1.4,1.1,1.0,22,6,0,229.35,120.12,31.19,15,0,66.52,surge
15.015833350589112,28.36,24,29,1.2083,1.5,1.0,12,6,1,245.39,195.21,35.46,80,0,64.72,surge
20.971506774720893,61.23,44,60,1.3636,1.0,1.1,6,6,1,323.35,272.63,76.53,0,20,134.24,surge
1.569692753468709,4.37,20,78,3.9,1.25,1.1,16,6,0,252.5,20.41,5.46,40,20,171.74,surge
6.297511721015217,9.33,25,68,2.72,1.0,1.4,17,0,0,411.09,81.87,11.66,0,55,255.47,surge
22.29885026223681,64.79,28,45,1.6071,1.0,1.25,11,2,1,428.14,289.89,80.99,0,35,246.43,surge
0.7245559795035039,2.61,37,22,0.5946,1.0,1.0,14,2,1,8.41,9.42,3.26,0,0,0.0,base
5.434278018450241,8.8,31,37,1.1935,1.0,1.4,4,4,0,167.64,70.65,11.0,0,55,27.33,surge
23.996092311337666,66.05,13,57,4.3846,1.0,1.0,18,6,1,762.67,311.95,82.56,0,0,789.02,surge
15.528345239793193,32.44,44,76,1.7273,1.15,1.25,7,5,1,331.64,201.87,40.55,25,35,219.94,surge
6.910948482618908,16.55,3,74,5.0,1.25,1.1,3,0,0,510.71,89.84,20.69,40,20,341.06,surge
2.1412818126982662,4.17,18,42,2.3333,1.5,1.1,22,2,0,307.74,27.84,5.21,80,20,177.4,surge
1.1906878409569428,2.53,27,48,1.7778,1.15,1.1,4,6,0,114.04,15.48,3.16,25,20,49.5,surge
6.496254451104718,8.28,40,81,2.025,1.1,1.25,21,2,0,299.25,84.45,10.35,15,35,148.42,surge
22.096402579928306,82.91,20,44,2.2,1.0,1.1,22,0,1,591.49,287.25,103.63,0,20,493.06,surge
10.689884530288982,30.19,18,20,1.1111,1.25,1.25,7,2,0,293.18,138.97,37.74,40,35,50.34,surge
18.148167544566828,45.4,21,17,0.8095,1.15,1.0,18,3,0,383.59,235.93,56.75,25,0,63.54,surge
22.997983366808967,50.54,18,85,4.7222,1.0,1.25,18,6,0,1164.94,298.97,63.18,0,35,794.3,surge
10.496991309269006,27.32,7,68,5.0,1.1,1.4,1,2,0,713.89,136.46,34.15,15,55,481.22,surge
5.186295590416228,11.35,29,15,0.5172,1.0,1.1,5,4,1,65.02,67.42,14.19,0,20,0.0,surge
13.169389305994528,28.13,8,59,5.0,1.05,1.4,17,4,1,525.34,171.2,35.16,8,55,538.72,surge
22.748050332966432,54.74,36,11,0.3056,1.25,1.0,16,1,0,411.11,295.72,68.42,40,0,0.0,surge
20.207173146373666,38.75,18,68,3.7778,1.1,1.25,16,6,1,684.69,262.69,48.44,15,35,722.26,surge
2.112831162397268,3.52,25,18,0.72,1.35,1.0,16,1,0,89.44,27.47,4.41,60,0,0.0,surge
17.468033601900753,46.24,34,4,0.1176,1.25,1.1,14,0,0,354.38,227.08,57.8,40,20,0.0,surge
14.511489300244367,49.21,25,18,0.72,1.0,1.1,6,5,0,269.18,188.65,61.51,0,20,0.0,surge
22.732847820487425,36.31,22,74,3.3636,1.0,1.1,4,4,0,1098.37,295.53,45.39,0,20,721.84,surge
3.500794712832282,4.5,21,3,0.1429,1.0,1.1,21,1,1,47.27,45.51,5.62,0,20,0.0,surge
13.583884773514086,25.02,31,84,2.7097,1.25,1.0,18,0,0,666.85,176.59,31.27,40,0,423.76,surge
22.046835991041362,82.62,10,28,2.8,1.0,1.4,21,1,1,812.02,286.61,103.27,0,55,800.78,surge
10.545582775172704,35.38,31,46,1.4839,1.1,1.0,6,2,0,297.69,137.09,44.22,15,0,94.99,surge
12.308875484455243,33.84,20,7,0.35,1.0,1.1,1,3,1,145.37,160.02,42.3,0,20,0.0,surge
2.226286602840478,8.05,7,23,3.2857,1.15,1.25,14,1,0,291.45,28.94,10.06,25,35,198.0,surge
7.314519190998315,17.25,14,37,2.6429,1.0,1.25,21,2,1,262.05,95.09,21.56,0,35,249.14,surge
8.45041290463921,31.74,12,56,4.6667,1.0,1.1,13,6,0,522.85,109.86,39.68,0,20,339.08,surge
23.65549999424973,46.61,39,52,1.3333,1.0,1.1,5,3,0,529.38,307.52,58.26,0,20,128.59,surge
7.425350333258397,13.55,19,46,2.4211,1.05,1.0,20,1,1,195.85,96.53,16.94,8,0,172.62,surge
11.791284014106473,33.71,34,87,2.5588,1.0,1.0,6,4,1,329.38,153.29,42.14,0,0,304.64,surge
16.946958377324854,37.0,6,6,1.0,1.25,1.0,8,3,0,376.3,220.31,46.25,40,0,61.31,surge
4.473492623992996,12.65,33,44,1.3333,1.0,1.1,22,6,0,124.64,58.16,15.82,0,20,31.33,surge
12.417838484975926,24.75,28,43,1.5357,1.1,1.1,1,5,1,224.81,161.43,30.94,15,20,121.81,surge
18.594206467159736,52.19,14,38,2.7143,1.35,1.1,19,5,1,702.96,241.72,65.23,60,20,663.34,surge
21.73795271916312,41.67,20,26,1.3,1.1,1.1,0,2,0,491.6,282.59,52.09,15,20,110.9,surge
15.843352229229454,21.11,10,7,0.7,1.0,1.1,17,4,0,246.51,205.96,26.39,0,20,0.0,surge
16.891811125265225,60.33,34,59,1.7353,1.25,1.0,11,2,1,384.89,219.59,75.41,40,0,246.32,surge
3.5939450783219393,12.57,22,69,3.1364,1.0,1.25,6,5,1,184.43,46.72,15.71,0,35,194.86,surge
23.671524182535506,88.15,42,13,0.3095,1.0,1.25,23,1,1,293.1,307.73,110.19,0,35,0.0,surge
3.748064898369818,11.48,15,47,3.1333,1.0,1.0,23,2,0,184.49,48.72,14.35,0,0,126.14,surge
19.47948696095406,57.95,25,24,0.96,1.0,1.25,10,0,1,279.1,253.23,72.44,0,35,72.13,surge
6.987999883568811,18.54,5,13,2.6,1.1,1.1,11,2,1,256.53,90.84,23.18,15,20,238.43,surge
23.373032020680665,35.7,37,40,1.0811,1.05,1.0,17,2,0,418.8,303.85,44.63,8,0,71.3,surge
18.139008714552247,30.69,41,61,1.4878,1.0,1.0,4,6,1,262.78,235.81,38.36,0,0,133.74,surge
18.96843596797004,37.04,23,88,3.8261,1.0,1.0,0,4,0,865.77,246.59,46.3,0,0,585.78,surge
5.866949739967141,20.62,9,6,0.6667,1.0,1.25,20,2,1,87.1,76.27,25.77,0,35,0.0,surge
11.35447942756144,18.73,28,69,2.4643,1.0,1.0,0,3,0,433.3,147.61,23.41,0,0,250.42,surge
15.636423267437516,56.28,25,12,0.48,1.0,1.0,22,2,1,177.15,203.27,70.35,0,0,0.0,base
19.364353646061723,49.56,34,21,0.6176,1.0,1.0,8,5,1,198.05,251.74,61.95,0,0,0.0,base
3.0470047098535447,9.33,4,84,5.0,1.1,1.0,0,1,0,200.93,39.61,11.66,15,0,132.54,surge
24.077950253135946,35.8,41,30,0.7317,1.1,1.1,11,0,0,393.34,313.01,44.74,15,20,0.0,surge
22.31040642858662,42.38,4,19,4.75,1.0,1.1,16,0,0,1109.93,290.04,52.97,0,20,726.02,surge
7.123540467141817,26.3,41,26,0.6341,1.35,1.0,15,5,0,183.97,92.61,32.88,60,0,0.0,surge
20.657625954292133,39.08,17,3,0.1765,1.0,1.1,16,2,0,345.72,268.55,48.86,0,20,0.0,surge
13.198936114475675,26.01,18,7,0.3889,1.15,1.0,6,0,1,144.7,171.59,32.52,25,0,0.0,surge
11.814258798269456,20.25,28,34,1.2143,1.0,1.0,2,4,0,217.56,153.59,25.31,0,0,38.34,surge
8.203635592379433,12.6,10,55,5.0,1.1,1.0,8,0,1,267.75,106.65,15.75,15,0,274.8,surge
14.733730372474016,26.62,18,83,4.6111,1.0,1.1,22,1,1,463.4,191.54,33.27,0,20,489.62,surge
18.382283383738145,52.76,23,59,2.5652,1.05,1.0,2,2,0,781.68,238.97,65.95,8,0,489.79,surge
10.567856171587577,25.19,41,87,2.122,1.0,1.1,15,0,1,257.18,137.38,31.49,0,20,211.9,surge
15.915870228703156,42.01,13,45,3.4615,1.0,1.0,15,5,1,508.16,206.91,52.52,0,0,518.86,surge
17.63316656830494,26.77,26,88,3.3846,1.15,1.0,9,1,1,551.12,229.23,33.46,25,0,575.38,surge
17.922484516874505,58.88,38,41,1.0789,1.15,1.1,7,5,0,413.92,232.99,73.61,25,20,70.32,surge
1.7731694042139161,5.74,20,36,1.8,1.0,1.1,15,0,0,88.43,23.05,7.18,0,20,40.18,surge
21.563821239284138,27.09,25,80,3.2,1.0,1.0,15,1,0,966.77,280.33,33.86,0,0,628.38,surge
11.727206211743674,25.77,15,82,5.0,1.0,1.0,5,5,0,556.13,152.45,32.21,0,0,369.32,surge
6.929194001557254,9.55,44,7,0.1591,1.0,1.1,3,2,0,120.16,90.08,11.94,0,20,0.0,surge
6.423230433252199,20.94,41,20,0.4878,1.0,1.0,23,1,0,112.77,83.5,26.17,0,0,0.0,base
12.333845764676786,38.44,3,6,2.0,1.0,1.0,14,0,0,414.49,160.34,48.05,0,0,208.39,surge
22.2273727169895,78.8,9,72,5.0,1.15,1.0,2,1,0,1208.59,288.96,98.5,25,0,824.92,surge
9.76951575122485,17.73,23,13,0.5652,1.05,1.25,16,2,0,192.29,127.0,22.16,8,35,0.0,surge
18.86828079619681,45.03,18,49,2.7222,1.15,1.0,14,1,0,885.53,245.29,56.28,25,0,562.43,surge
2.8720589091868556,4.82,16,87,5.0,1.15,1.25,19,4,0,312.3,37.34,6.03,25,35,206.74,surge
12.163389202701014,26.34,4,83,5.0,1.05,1.25,8,5,1,461.83,158.12,32.92,8,35,468.08,surge
24.796310439622022,63.42,33,33,1.0,1.0,1.4,22,0,0,542.9,322.35,79.28,0,55,91.33,surge
19.375726168412257,25.94,41,15,0.3659,1.35,1.4,12,5,1,254.43,251.88,32.42,60,55,0.0,surge
5.657947966795018,17.31,11,25,2.2727,1.05,1.4,0,1,0,357.64,73.55,21.63,8,55,201.32,surge
12.785316105598811,33.4,43,67,1.5581,1.0,1.25,11,4,0,378.68,166.21,41.75,0,35,135.61,surge
6.223806709389881,20.88,16,70,4.375,1.25,1.0,16,5,0,440.14,80.91,26.1,40,0,294.02,surge
10.534242717931477,20.08,12,32,2.6667,1.0,1.0,13,4,1,273.04,136.95,25.11,0,0,270.1,surge
19.612058581506638,69.6,26,33,1.2692,1.1,1.0,0,3,1,299.69,254.96,87.0,15,0,96.1,surge
19.395007974614888,73.64,35,49,1.4,1.0,1.1,21,1,1,328.28,252.14,92.04,0,20,145.67,surge
6.088459258608435,21.86,36,18,0.5,1.25,1.1,9,3,0,164.4,79.15,27.32,40,20,0.0,surge
23.094471294794072,74.42,22,45,2.0455,1.15,1.4,13,4,0,951.39,300.23,93.03,25,55,494.77,surge
15.017920477738256,49.74,30,5,0.1667,1.05,1.4,14,5,1,209.31,195.23,62.18,8,55,0.0,surge
9.808145128569356,26.4,6,14,2.3333,1.1,1.0,10,5,0,411.71,127.51,33.0,15,0,234.01,surge
12.797421729131086,21.68,36,78,2.1667,1.15,1.1,18,5,0,514.54,166.37,27.1,25,20,278.21,surge
15.324245709224721,45.36,6,13,2.1667,1.0,1.0,10,2,0,560.25,199.22,56.71,0,0,298.58,surge
14.217318030221742,43.41,8,18,2.25,1.35,1.1,18,1,1,453.74,184.83,54.26,60,20,398.86,surge
12.416923370636367,46.71,24,31,1.2917,1.0,1.1,22,6,0,315.37,161.42,58.39,0,20,69.94,surge
12.870853700190303,33.56,6,23,3.8333,1.25,1.4,10,3,1,584.65,167.32,41.95,40,55,608.54,surge
4.822091805483211,9.19,7,60,5.0,1.05,1.25,21,0,0,350.88,62.69,11.49,8,35,234.36,surge
20.411956155464644,60.78,13,45,3.4615,1.0,1.0,18,6,1,675.38,265.36,75.97,0,0,682.66,surge
13.773127838554876,51.6,37,7,0.1892,1.0,1.0,6,5,0,238.79,179.05,64.5,0,0,0.0,base
3.7114566117652257,6.16,21,54,2.5714,1.0,1.25,6,5,1,155.69,48.25,7.7,0,35,142.92,surge
19.27084898877806,39.46,13,15,1.1538,1.25,1.1,5,6,0,422.37,250.52,49.32,40,20,71.97,surge
23.344877470245095,60.9,13,83,5.0,1.0,1.1,8,6,1,793.86,303.48,76.13,0,20,799.22,surge
23.709019031305573,38.94,29,14,0.4828,1.0,1.4,21,2,0,409.4,308.22,48.68,0,55,0.0,surge
9.540934444073732,12.0,4,83,5.0,1.0,1.0,17,3,1,265.65,124.03,15.0,0,0,278.06,surge
3.820163402238474,7.93,10,3,0.3,1.0,1.1,5,1,0,81.33,49.66,9.91,0,20,0.0,surge
13.200790852510096,45.54,36,10,0.2778,1.0,1.4,13,0,0,287.49,171.61,56.93,0,55,0.0,surge
3.2589261190559067,4.28,42,18,0.4286,1.0,1.1,20,2,0,66.62,42.37,5.35,0,20,0.0,surge
23.382691753559122,54.14,22,17,0.7727,1.35,1.1,21,4,1,296.48,303.97,67.67,60,20,0.0,surge
4.997700870201077,15.9,25,21,0.84,1.05,1.0,8,6,0,90.93,64.97,19.88,8,0,0.0,base
6.69276356880352,24.62,17,27,1.5882,1.25,1.0,21,6,0,257.74,87.01,30.77,40,0,92.81,surge
10.462594908681776,39.36,15,33,2.2,1.1,1.0,20,3,1,287.13,136.01,49.2,15,0,240.25,surge
9.887529479698582,22.71,33,4,0.1212,1.0,1.0,20,2,0,153.64,128.54,28.39,0,0,0.0,base
19.96924086374828,73.31,16,61,3.8125,1.25,1.0,2,4,0,1143.14,259.6,91.63,40,0,782.46,surge
11.679762103498577,15.09,3,33,5.0,1.0,1.4,20,5,0,682.35,151.84,18.86,0,55,451.4,surge
4.683822370081754,14.7,29,70,2.4138,1.0,1.0,20,1,0,193.0,60.89,18.38,0,0,112.07,surge
7.046642439408815,20.23,35,70,2.0,1.0,1.0,2,5,0,240.52,91.61,25.29,0,0,116.9,surge
12.97327793709429,23.98,37,14,0.3784,1.05,1.0,22,1,1,134.28,168.65,29.98,8,0,0.0,base
4.112620976940304,10.36,17,19,1.1176,1.0,1.1,7,6,1,66.75,53.46,12.95,0,20,17.28,surge
15.485564053327344,23.8,7,87,5.0,1.15,1.4,11,4,0,944.94,201.31,29.75,25,55,622.12,surge
14.360809010503075,49.78,39,31,0.7949,1.35,1.25,22,2,0,350.15,186.69,62.22,60,35,0.0,surge
18.010206751365313,38.37,6,88,5.0,1.15,1.1,17,3,1,644.97,234.13,47.96,25,20,654.18,surge
23.47376307679451,66.38,22,38,1.7273,1.0,1.0,22,1,0,680.2,305.16,82.97,0,0,282.28,surge
22.850236746978315,36.85,41,82,2.0,1.1,1.0,0,1,0,724.5,297.05,46.07,15,0,358.12,surge
23.67885264268637,41.11,24,65,2.7083,1.25,1.25,18,6,1,749.43,307.83,51.38,40,35,741.78,surge
6.495532127080673,24.55,26,17,0.6538,1.0,1.1,11,2,0,137.64,84.44,30.68,0,20,0.0,surge
3.7233500126641883,11.76,13,32,2.4615,1.0,1.0,19,5,1,101.72,48.4,14.7,0,0,92.22,surge
7.905779162162989,29.26,8,53,5.0,1.0,1.0,21,6,0,415.36,102.78,36.58,0,0,278.72,surge
22.42958673277471,44.17,29,13,0.4483,1.0,1.0,15,1,1,227.62,291.58,55.21,0,0,0.0,base
24.315310128275463,39.58,12,59,4.9167,1.15,1.1,8,0,1,817.29,316.1,49.48,25,20,821.16,surge
21.553461301226662,54.06,41,15,0.3659,1.1,1.4,5,4,0,426.84,280.19,67.57,15,55,0.0,surge
3.195434167624818,7.94,12,89,5.0,1.0,1.0,5,3,1,99.37,41.54,9.93,0,0,102.94,surge
23.711985952464932,39.24,28,57,2.0357,1.15,1.1,6,2,0,800.22,308.26,49.05,25,20,416.68,surge
10.872271670094257,33.77,39,65,1.6667,1.1,1.0,13,0,0,325.44,141.34,42.22,15,0,132.37,surge
0.7281021236776651,1.56,35,86,2.4571,1.1,1.4,15,1,0,201.34,9.47,1.95,15,55,118.64,surge
11.338646648330743,19.1,10,4,0.4,1.0,1.0,21,1,0,171.45,147.4,23.88,0,0,0.0,base
1.628694657048956,3.36,30,74,2.4667,1.0,1.1,2,0,0,111.87,21.17,4.2,0,20,66.54,surge
13.82500906844738,36.85,38,84,2.2105,1.0,1.0,0,1,1,320.59,179.73,46.06,0,0,273.32,surge
8.794573672207758,27.16,42,58,1.381,1.25,1.25,19,4,1,195.33,114.33,33.96,40,35,85.06,surge
12.099155873054194,29.68,27,9,0.3333,1.15,1.0,16,6,0,216.77,157.29,37.1,25,0,0.0,surge
15.522673838206368,39.84,38,45,1.1842,1.0,1.0,0,1,0,305.39,201.79,49.8,0,0,50.32,surge
21.785626847536598,34.01,15,33,2.2,1.0,1.0,4,3,0,721.86,283.21,42.52,0,0,390.88,surge
16.716588623562252,59.82,9,63,5.0,1.15,1.25,23,4,1,677.38,217.32,74.77,25,35,704.18,surge
11.134197277715426,40.25,3,24,5.0,1.0,1.0,16,2,1,386.56,144.74,50.31,0,0,390.1,surge
20.575982414923946,61.25,11,64,5.0,1.0,1.0,4,6,0,1060.61,267.49,76.57,0,0,688.12,surge
22.68676237054174,28.26,30,30,1.0,1.0,1.1,10,4,0,414.07,294.93,35.33,0,20,70.05,surge
3.434119177588832,8.92,38,27,0.7105,1.0,1.25,23,2,0,92.35,44.64,11.15,0,35,0.0,surge
13.53235795004339,38.38,32,67,2.0938,1.0,1.0,2,2,0,476.83,175.92,47.97,0,0,244.88,surge
7.470543013689881,28.28,11,34,3.0909,1.0,1.0,21,4,0,398.26,97.12,35.36,0,0,264.96,surge
1.6529993479852114,6.26,32,50,1.5625,1.1,1.1,22,3,1,63.41,21.49,7.83,15,20,36.18,surge
16.87939403029264,57.89,37,82,2.2162,1.5,1.1,9,6,0,857.59,219.43,72.37,80,20,476.51,surge
21.637884047751026,29.56,29,26,0.8966,1.0,1.1,23,1,0,394.67,281.29,36.95,0,20,67.65,surge
4.491115034696154,16.52,31,83,2.6774,1.0,1.0,13,5,0,210.44,58.38,20.65,0,0,132.57,surge
20.40413461178556,56.99,7,44,5.0,1.0,1.4,18,4,1,766.55,265.25,71.23,0,55,782.96,surge
21.40819547165507,70.27,3,72,5.0,1.0,1.0,10,2,0,1094.34,278.31,87.84,0,0,732.3,surge
22.901340845328846,51.73,7,80,5.0,1.1,1.0,0,4,0,1145.32,297.72,64.66,15,0,754.76,surge
6.999484682608284,14.22,31,38,1.2258,1.0,1.0,11,2,0,131.2,90.99,17.77,0,0,24.56,surge
22.64685009715229,54.45,19,33,1.7368,1.0,1.4,23,2,0,706.74,294.41,68.07,0,55,307.62,surge
8.35623749104259,13.22,39,29,0.7436,1.15,1.25,19,0,0,181.47,108.63,16.52,25,35,0.0,surge
14.032281329659819,29.87,26,68,2.6154,1.15,1.25,1,5,0,721.44,182.42,37.33,25,35,451.9,surge
1.7374330353909122,5.96,29,85,2.931,1.0,1.0,0,6,0,86.69,22.59,7.45,0,0,58.01,surge
1.5750866650342183,2.05,11,47,4.2727,1.0,1.1,14,3,1,84.0,20.48,2.56,0,20,86.08,surge
18.149143711938972,28.9,40,46,1.15,1.05,1.0,12,6,0,344.1,235.94,36.12,8,0,56.01,surge
11.389759460455881,17.37,15,59,3.9333,1.0,1.4,21,5,1,434.57,148.07,21.72,0,55,449.58,surge
6.77916319654583,15.24,28,23,0.8214,1.0,1.1,12,3,0,148.81,88.13,19.05,0,20,25.44,surge
5.1651306526103,19.59,13,57,4.3846,1.15,1.1,12,5,0,417.76,67.15,24.48,25,20,273.26,surge
16.913860526050843,27.92,26,17,0.6538,1.0,1.0,16,2,0,247.38,219.88,34.9,0,0,0.0,base
0.5098378286208269,0.8,35,36,1.0286,1.25,1.1,5,6,0,81.25,6.63,1.01,40,20,13.53,surge
20.24433364532293,72.46,8,5,0.625,1.1,1.1,11,2,0,395.96,263.18,90.57,15,20,0.0,surge
2.4416153501832563,8.53,37,3,0.1,1.0,1.1,14,1,0,62.65,31.74,10.66,0,20,0.0,surge
5.1914955652489265,6.66,18,26,1.4444,1.05,1.1,23,2,0,153.83,67.49,8.33,8,20,46.14,surge
9.962791684827694,31.43,15,45,3.0,1.1,1.0,2,2,0,535.85,129.52,39.28,15,0,367.6,surge
12.379039123044539,35.95,13,29,2.2308,1.0,1.1,21,6,0,517.22,160.93,44.94,0,20,277.99,surge
9.197380337441574,29.4,25,11,0.44,1.0,1.25,5,5,1,126.21,119.57,36.74,0,35,0.0,surge
8.3574480421152,20.77,4,19,4.75,1.05,1.0,20,3,1,275.23,108.65,25.97,8,0,285.24,surge
24.11594229579312,91.1,32,41,1.2812,1.1,1.0,2,2,1,371.25,313.51,113.88,15,0,124.42,surge
16.21870219046316,21.31,21,57,2.7143,1.0,1.1,11,1,0,701.47,210.84,26.64,0,20,441.39,surge
1.0741074065010112,1.94,42,70,1.6667,1.0,1.0,10,0,0,27.99,13.96,2.43,0,0,10.93,surge
11.039309756885674,24.63,17,47,2.7647,1.35,1.0,5,6,0,644.38,143.51,30.79,60,0,413.47,surge
21.93771314372727,51.98,44,30,0.6818,1.1,1.0,10,0,1,231.65,285.19,64.97,15,0,0.0,surge
7.885676567061365,28.35,35,58,1.6571,1.1,1.1,16,5,0,279.18,102.51,35.44,15,20,113.65,surge
2.816630446972512,7.48,43,31,0.7209,1.1,1.0,3,6,1,39.42,36.62,9.35,15,0,0.0,surge
19.080426903952986,25.13,7,31,4.4286,1.0,1.1,10,1,0,924.59,248.05,31.42,0,20,598.94,surge
15.347338882433991,34.69,24,71,2.9583,1.5,1.4,12,5,0,1125.87,199.52,43.36,80,55,740.02,surge
14.472656441749345,33.04,29,13,0.4483,1.0,1.25,23,6,0,268.28,188.14,41.3,0,35,0.0,surge
1.8126257103814942,6.73,37,4,0.1081,1.15,1.25,15,2,0,94.52,23.56,8.41,25,35,0.0,surge
3.9422257399901746,10.87,21,70,3.3333,1.0,1.0,5,1,1,127.68,51.25,13.59,0,0,129.68,surge
15.752460207221288,44.94,41,12,0.2927,1.25,1.0,19,0,1,196.82,204.78,56.17,40,0,0.0,surge
5.591684115741478,17.08,9,74,5.0,1.15,1.0,5,6,0,350.44,72.69,21.35,25,0,238.08,surge
12.849716953836396,41.15,41,89,2.1707,1.05,1.4,16,5,1,392.15,167.05,51.43,8,55,329.54,surge
13.849601307720139,39.49,36,29,0.8056,1.35,1.1,2,3,0,379.74,180.04,49.36,60,20,61.88,surge
7.445926161638015,13.53,36,89,2.4722,1.35,1.0,6,2,0,429.65,96.8,16.91,60,0,255.74,surge
23.736416310766575,82.43,29,37,1.2759,1.0,1.0,0,2,1,348.79,308.57,103.03,0,0,113.54,surge
21.140370617471593,65.61,7,83,5.0,1.0,1.0,11,5,1,675.61,274.82,82.01,0,0,713.66,surge
18.198150937003565,56.94,6,52,5.0,1.1,1.1,17,5,1,668.6,236.58,71.17,15,20,685.5,surge
2.4108497270305227,9.14,9,76,5.0,1.35,1.0,12,4,1,198.16,31.34,11.42,60,0,205.52,surge
3.1001854730709764,10.19,5,4,0.8,1.0,1.0,2,2,1,34.03,40.3,12.74,0,0,0.0,base
12.573142973691414,42.19,23,19,0.8261,1.0,1.0,19,4,0,220.87,163.45,52.74,0,0,0.0,base
4.43747705517915,16.3,36,82,2.2778,1.1,1.0,5,4,0,216.29,57.69,20.38,15,0,118.92,surge
24.467503856472113,38.98,11,26,2.3636,1.0,1.1,13,3,0,935.97,318.08,48.72,0,20,527.45,surge
4.383745733671532,10.93,22,59,2.6818,1.05,1.0,13,4,1,136.54,56.99,13.67,8,0,132.29,surge
12.442961968867362,33.71,42,73,1.7381,1.0,1.0,8,4,0,364.22,161.76,42.14,0,0,150.5,surge
9.420965892616882,19.37,14,85,5.0,1.05,1.1,12,4,0,518.4,122.47,24.21,8,20,349.36,surge
16.164967325625398,54.68,41,18,0.439,1.35,1.0,0,4,0,348.42,210.14,68.35,60,0,0.0,surge
3.6613920177909103,11.65,30,38,1.2667,1.0,1.1,3,4,0,105.68,47.6,14.56,0,20,21.91,surge
11.042752487038577,33.95,35,47,1.3429,1.0,1.0,12,1,0,252.08,143.56,42.44,0,0,63.77,surge
7.23027330377502,27.42,12,12,1.0,1.05,1.0,19,4,1,90.66,93.99,34.28,8,0,0.0,base
22.249912354456356,41.71,13,65,5.0,1.0,1.0,5,5,0,1032.23,289.25,52.13,0,0,682.76,surge
1.4943499473000297,4.65,9,45,5.0,1.15,1.0,0,1,1,97.5,19.43,5.81,25,0,100.48,surge
22.886323603158253,60.27,20,53,2.65,1.0,1.4,13,1,1,730.86,297.52,75.34,0,55,705.97,surge
20.90835639454851,42.1,21,81,3.8571,1.15,1.0,0,1,0,1025.72,271.81,52.63,25,0,698.88,surge
7.790482552799979,12.6,16,5,0.3125,1.35,1.0,9,5,0,176.82,101.28,15.75,60,0,0.0,surge
