distance_km,eta_minutes,drivers,riders,demand_ratio,weather_multiplier,traffic_multiplier,hour_of_day,day_of_week,is_shared,final_price
14.908542349550904,28.83077063207037,25,48,1.0,1.0,1.4,12,4,0,423.0
30.46283747837343,23.039696080755967,24,52,0.8,1.5,1.4,4,3,0,898.0
21.377336366422774,18.382699942789536,30,10,1.0,1.0,1.0,0,5,1,220.0
9.216104340929721,35.67761826855539,17,24,1.0,1.5,1.4,4,2,0,411.0
5.5499205296465615,14.350570911713922,33,35,1.2,1.0,1.4,21,0,0,211.0
7.209919791379238,40.95268529322677,29,37,1.8,1.0,1.0,13,5,0,326.0
17.036073658990738,41.13667223453623,11,48,1.5,1.0,1.2,10,1,0,627.0
3.10954568502237,23.686764690776922,13,11,1.2,1.0,1.2,1,3,0,152.0
6.937215142329988,17.759660490934145,28,12,0.8,1.0,1.2,23,0,0,137.0
13.397953277902744,17.774518171582095,23,13,1.0,1.0,1.4,17,3,0,339.0
15.779920251498233,26.703109579829455,27,6,1.0,1.5,1.6,14,0,0,493.0
4.666815326266093,37.38106511372114,27,21,1.2,1.0,1.4,13,6,1,162.0
2.2368837334701466,21.149091094723644,31,56,0.8,1.0,1.4,12,1,0,116.0
29.05081003069614,32.45195054559882,19,49,1.2,1.1,1.6,1,4,1,662.0
25.138408759236693,22.211800726216744,23,41,1.8,1.1,1.6,18,1,0,1020.0
6.345098143048791,18.70354351181225,11,46,1.5,1.1,1.0,7,2,0,288.0
10.283619198507646,6.118678216210737,25,48,1.5,1.0,1.2,21,3,0,335.0
14.952340908737645,5.176134758092578,18,21,1.2,1.0,1.0,16,4,0,312.0
20.30652275110934,15.224345502440201,8,57,1.0,1.0,1.2,14,3,0,408.0
30.06855844513938,23.288282906044795,24,42,1.0,1.0,1.6,19,5,0,965.0
7.316388277385508,43.30675253129271,13,39,1.5,1.0,1.2,20,0,0,399.0
12.633571313547808,40.931790931869145,25,51,1.2,1.0,1.4,13,2,0,474.0
12.485294922198847,17.022436816459546,19,43,1.2,1.3,1.4,2,2,0,494.0
29.871878323531195,16.00431993429347,6,34,1.0,1.3,1.2,16,3,0,755.0
5.484827330697391,15.229493198151236,31,10,1.2,1.0,1.2,2,6,0,167.0
14.099845232846342,20.265680323799018,17,8,0.8,1.0,1.2,12,2,0,227.0
14.978517648108346,27.41894238027584,3,55,1.0,1.0,1.2,17,3,1,272.0
7.3098917699190835,24.740049741420897,24,41,1.0,1.0,1.4,0,0,1,173.0
29.077141832686625,14.82229394516722,32,39,1.0,1.0,1.2,6,0,0,566.0
14.59035410872699,10.870313447462811,31,13,1.0,1.3,1.2,22,3,0,330.0
22.58188097343872,5.566001561878792,22,10,1.0,1.0,1.0,4,1,0,330.0
15.693405334529666,11.928345739992674,3,17,1.5,1.0,1.2,1,1,1,356.0
3.928461612507155,36.741036658735325,11,26,1.2,1.0,1.0,16,0,1,116.0
6.13404517463423,15.963735620551232,14,32,1.2,1.5,1.6,20,4,0,284.0
8.800271974211935,26.087081455467942,6,34,1.2,1.3,1.2,9,1,1,304.0
16.25379243243732,31.608551701546013,30,56,2.0,1.1,1.6,3,3,0,657.0
2.4700849468219075,44.90784062742232,24,40,0.8,1.0,1.4,8,0,1,122.0
6.682478338346417,44.99847942770388,15,6,1.0,1.0,1.4,20,2,0,251.0
3.158617617508216,38.558018015661155,9,40,1.2,1.0,1.2,10,2,0,209.0
8.965070892971859,6.582064642182564,10,12,1.0,1.0,1.2,11,6,1,146.0
5.562717868933678,30.87816885884367,30,49,1.2,1.1,1.2,11,1,0,247.0
5.572478462125769,40.39625618741779,15,46,1.2,1.0,1.0,17,4,1,175.0
4.621155160620679,5.777962014351345,13,54,2.0,1.0,1.6,3,5,0,222.0
3.057534148344697,29.735807614546022,11,13,1.8,1.0,1.2,8,1,0,259.0
9.708361068654057,43.59938656037132,27,5,1.8,1.0,1.6,7,4,1,312.0
14.959365273997316,26.334593412902013,26,17,1.0,1.0,1.4,18,1,0,423.0
15.25215039951518,5.184779130385181,18,54,1.8,1.0,1.0,23,2,0,517.0
28.652344424468048,5.495601125102335,12,19,1.0,1.0,1.4,12,4,0,594.0
10.00622144636996,23.748621683618776,13,36,1.2,1.0,1.2,1,2,1,222.0
7.768752850959425,11.975390033753955,33,38,1.5,1.3,1.2,18,6,1,249.0
16.022707628842014,34.900279569196684,34,47,1.0,1.0,1.2,13,3,0,382.0
11.909706752096005,36.89596692077693,14,35,1.2,1.0,1.6,4,3,0,499.0
5.377446553834077,13.004590795728287,30,18,0.8,1.0,1.2,9,0,0,131.0
11.851999436036799,44.98399798360182,33,58,1.0,1.1,1.4,23,2,0,428.0
24.681541394204032,24.885853024051663,16,51,1.8,1.3,1.2,16,2,1,619.0
14.952346389154215,11.428065841636567,21,18,1.0,1.0,1.2,19,6,0,317.0
24.476196567958933,39.391321913122795,14,52,0.8,1.0,1.2,15,0,0,434.0
7.390113608451308,40.548852500754776,34,59,1.0,1.5,1.2,16,3,0,366.0
16.156888988943212,33.76829626994559,20,33,1.8,1.1,1.2,0,3,1,413.0
5.82805487404493,43.40594989411489,23,51,0.8,1.0,1.2,20,4,0,172.0
12.345304702669313,38.18178374138021,19,23,1.0,1.0,1.4,21,4,1,261.0
31.56498504874437,44.699258175214574,5,31,1.8,1.0,1.2,14,5,0,1172.0
11.31220404481487,24.524962181846576,3,13,1.0,1.1,1.6,16,6,1,263.0
25.208649780084645,38.64187076447491,31,41,1.0,1.0,1.0,10,3,0,448.0
9.036465522789435,49.988820354306995,21,41,1.5,1.0,1.2,21,5,0,439.0
10.1627050633818,37.62190388838287,34,47,1.2,1.0,1.0,4,1,0,297.0
12.947546000764213,10.138270110670948,31,32,1.5,1.0,1.0,3,2,0,352.0
7.392653530389647,28.324342509313233,6,56,1.0,1.3,1.6,20,4,0,382.0
21.961911863365764,31.430650605936258,25,28,1.8,1.3,1.4,23,1,1,492.0
20.991313559077476,12.839480378212595,30,32,1.8,1.0,1.4,8,4,0,760.0
14.598334191830547,48.33012353801169,18,40,1.0,1.1,1.6,15,0,1,406.0
29.286532714699952,12.901089993557733,33,56,0.8,1.0,1.4,11,2,0,572.0
14.841211762793534,12.990106387095025,14,22,2.0,1.3,1.4,17,5,0,585.0
34.34253230518341,46.18252120885497,23,29,1.2,1.1,1.4,21,5,1,754.0
8.702748371530253,25.934244490475198,23,39,1.2,1.5,1.2,2,4,1,288.0
4.803776981170323,7.8434725673532295,15,8,1.2,1.5,1.4,14,3,0,204.0
11.32877095355629,31.918437497233786,19,18,1.5,1.0,1.4,17,6,0,524.0
14.045639127099427,32.08218568848716,10,43,1.5,1.1,1.0,11,5,1,319.0
6.2292942999224366,7.9025341408952805,15,30,1.0,1.0,1.6,12,0,1,162.0
11.987554380238736,48.76351230351479,22,12,1.0,1.0,1.2,0,0,1,208.0
7.211068417927319,29.481348438255903,28,28,1.8,1.0,1.6,3,3,1,255.0
24.876280809138574,30.19080749808939,34,20,1.5,1.0,1.2,7,0,0,819.0
6.95158113620328,28.405193652607753,7,24,1.2,1.1,1.2,18,6,1,214.0
2.1213110577522127,32.482930084007904,20,19,2.0,1.0,1.0,20,2,0,203.0
3.6754363848384397,16.89348887481897,17,11,1.5,1.3,1.6,20,4,0,219.0
28.085851046499236,17.925860658867837,14,21,1.0,1.1,1.2,4,0,0,599.0
13.345493256299823,28.01025904082597,31,26,1.5,1.1,1.4,10,2,0,505.0
21.712209085396854,41.30086346436108,19,26,1.0,1.0,1.4,23,3,0,524.0
7.53141334782498,7.243905942238049,27,58,0.8,1.0,1.2,23,4,0,163.0
2.809793375690815,32.15318954991107,17,16,1.0,1.0,1.6,16,3,0,184.0
14.116365371630227,41.30501641278413,4,22,1.5,1.0,1.0,16,4,0,435.0
10.219975797716533,12.061277241675223,8,50,2.0,1.3,1.4,1,6,0,385.0
2.5294744301466117,5.676014389125483,19,51,1.0,1.1,1.2,23,0,0,122.0
19.52250662499344,19.072098281365612,18,19,1.0,1.0,1.2,0,0,0,385.0
19.31481358352908,31.466466802831917,19,41,1.2,1.3,1.2,3,4,1,508.0
19.026242156448667,11.222742803213647,27,20,1.5,1.0,1.4,8,2,0,689.0
13.291788666462983,24.175506693761847,22,9,1.5,1.0,1.6,1,2,0,428.0
5.3532411602970225,29.854467381842507,11,6,1.2,1.0,1.0,2,2,1,122.0
10.276705868173694,31.949739264079273,29,56,1.2,1.0,1.2,5,1,0,315.0
9.508713756455048,17.34852744501688,7,32,1.0,1.1,1.6,12,5,0,362.0
12.290527568436032,23.00133361938311,25,45,1.0,1.1,1.0,14,5,0,271.0
9.028256580931384,40.02526530804014,3,58,1.0,1.1,1.2,10,5,1,215.0
9.292193629960021,47.35466123543085,8,31,1.8,1.0,1.2,9,2,1,392.0
5.233285543639189,43.78461490032158,26,35,1.0,1.0,1.2,2,0,0,197.0
10.537576639036798,30.392757578004435,16,45,1.2,1.0,1.4,19,6,1,305.0
12.812061567785054,23.463176132477596,19,40,1.0,1.5,1.6,8,1,1,412.0
24.64082116224165,19.98304764671382,27,51,1.2,1.0,1.2,9,2,0,750.0
14.454955241551943,10.623045473780813,21,47,1.0,1.0,1.4,20,0,0,368.0
10.1106458717913,9.794806124725085,3,5,1.0,1.3,1.4,22,1,1,245.0
6.818347911869582,35.9760931211146,3,54,1.0,1.1,1.2,23,0,0,236.0
25.889939182077303,16.690748727702218,15,33,1.5,1.3,1.0,22,4,0,830.0
28.88301147019662,16.459775889460104,16,5,1.0,1.5,1.4,11,0,0,833.0
16.41864432267547,49.918777451500354,29,12,1.5,1.0,1.2,7,1,0,619.0
8.739304285287652,13.456668104320793,8,20,1.2,1.0,1.2,20,2,0,261.0
34.40514219452114,11.662689176997334,29,32,1.2,1.0,1.6,20,5,0,980.0
27.896652080446277,9.440835249196429,8,26,1.2,1.0,1.4,20,1,0,787.0
7.383686782876051,31.09124053250583,3,22,2.0,1.0,1.6,16,2,1,261.0
11.894579981561053,33.25387217009457,32,26,1.0,1.0,1.2,21,2,0,259.0
3.475155776127658,21.435256681559686,16,45,1.0,1.1,1.4,4,6,0,186.0
5.003972355644928,29.093600098016047,5,16,1.8,1.0,1.4,23,3,1,199.0
2.2354323896709265,40.477978892521065,25,23,1.0,1.0,1.6,7,6,1,163.0
4.612137952567734,41.814687574478675,12,29,1.5,1.1,1.6,17,4,0,384.0
17.230244246425528,48.106043407204176,21,54,1.0,1.0,1.6,10,3,0,566.0
28.41464623811668,42.092059366529355,21,9,1.2,1.1,1.6,21,5,0,919.0
15.177265702269377,30.417864652284198,21,38,1.0,1.5,1.0,9,1,1,381.0
16.086640696458076,13.08456346265807,30,43,1.8,1.1,1.4,14,3,0,559.0
2.249499598699737,9.489360096627909,25,14,1.2,1.0,1.2,5,5,0,116.0
16.512100812335014,7.453035045988664,6,51,1.0,1.3,1.4,18,2,1,399.0
7.187035150311694,34.99366243034227,22,11,1.0,1.0,1.6,16,1,0,282.0
28.371452934458283,41.339131492909694,21,41,1.0,1.1,1.0,22,3,1,380.0
3.1867267982197363,27.890777780783555,12,51,1.5,1.0,1.4,9,0,0,297.0
12.567713118691008,7.462137867513797,29,56,1.0,1.0,1.4,4,5,0,317.0
8.446384556024022,29.096175856610216,27,56,1.0,1.5,1.2,15,5,0,394.0
13.287526646672362,47.108716768604765,4,19,1.2,1.0,1.2,11,4,0,395.0
11.882962178565926,31.892593591960722,6,46,1.0,1.3,1.0,20,0,1,233.0
31.550126397464425,41.42423698082667,26,28,1.0,1.0,1.0,23,1,1,361.0
10.603909468041921,41.00686917762878,8,30,1.0,1.3,1.4,4,3,1,326.0
11.816784323757046,46.94580949012938,32,30,1.5,1.5,1.2,20,2,0,516.0
9.139946641179566,39.6602944542443,9,50,2.0,1.0,1.0,0,3,0,473.0
22.902754865286372,38.64652313058903,18,30,1.0,1.0,1.6,1,6,0,682.0
4.3527003852233666,15.534619923678827,31,14,1.5,1.1,1.4,4,1,0,204.0
13.971022021603929,7.696631989448665,9,21,0.8,1.3,1.2,22,1,0,300.0
4.682338339275303,28.291975927421348,20,57,1.0,1.0,1.2,18,1,1,142.0
6.443625572072388,10.599539357603984,22,18,1.2,1.1,1.4,14,1,0,264.0
14.68607703301295,48.29881443250961,28,6,1.0,1.0,1.2,0,6,0,311.0
10.669235348099356,18.046614318486284,28,52,1.2,1.0,1.4,10,5,1,250.0
2.041837426855623,43.38248915229319,24,17,1.8,1.0,1.4,17,3,0,273.0
9.782560294561476,22.44310813411067,21,31,1.8,1.1,1.0,2,0,0,402.0
8.39100637651882,19.543741243581984,11,13,1.0,1.3,1.6,8,2,0,389.0
2.7611620801717294,47.08213575694795,31,11,1.0,1.0,1.2,23,2,1,105.0
12.626766302599732,21.34951574388008,22,52,2.0,1.0,1.2,3,4,0,486.0
10.24957142815395,22.56295588984114,12,14,1.0,1.1,1.6,23,5,0,365.0
4.917727433876589,9.774130082580912,15,58,1.2,1.0,1.2,12,1,1,128.0
11.404461477951605,35.17009993771292,20,13,1.0,1.3,1.4,8,1,1,320.0
5.492805672004299,17.997773651488107,18,26,1.0,1.0,1.4,2,1,1,145.0
31.443597736328467,31.352187552777824,24,27,1.0,1.0,1.2,15,5,0,580.0
14.186044864462547,31.610826682394425,19,11,1.8,1.0,1.6,21,0,1,347.0
2.8476596863863968,37.36398630180952,24,52,1.8,1.3,1.2,7,1,0,329.0
4.384258628094639,38.53586687775986,15,13,1.0,1.5,1.2,6,4,0,245.0
5.911418027618005,28.150359548069275,14,31,1.5,1.0,1.6,22,4,0,312.0
11.047664679218073,19.894637642153135,12,28,1.0,1.0,1.2,16,0,1,183.0
29.139529749114324,42.685290267563026,3,33,0.8,1.0,1.4,15,5,0,589.0
8.639714933508355,18.943954223381812,34,21,1.5,1.1,1.4,20,1,0,324.0
3.6753082771547874,27.837909251119914,32,24,1.2,1.1,1.2,21,6,0,189.0
12.757992642369366,23.056366244167762,10,11,1.0,1.5,1.2,17,3,0,465.0
10.395540564517677,43.478527368635966,23,47,1.0,1.3,1.0,15,3,0,317.0
29.264137665652356,24.436333901562296,24,44,2.0,1.3,1.6,14,2,0,1001.0
10.098565586325275,22.374463497686794,20,11,1.8,1.0,1.2,1,0,1,256.0
24.37535930929012,36.04206618039369,4,32,1.5,1.0,1.2,19,3,0,905.0
4.127109675491699,32.10984994376492,18,23,1.0,1.1,1.2,3,2,1,128.0
20.186697946341887,9.826107507313074,14,24,1.5,1.0,1.2,4,4,0,634.0
3.0478196788426204,27.867596285478346,11,48,1.0,1.0,1.4,6,2,0,166.0
16.60360028163807,38.096527474996144,5,43,2.0,1.0,1.6,14,1,0,664.0
10.224084610741325,49.64336440661103,24,44,0.8,1.0,1.2,16,1,1,171.0
9.20010569721717,33.31160752866436,28,11,1.0,1.0,1.2,9,4,0,266.0
27.812303670977748,21.6631879898593,23,10,1.0,1.0,1.4,19,0,0,681.0
10.020049938884648,15.176821991095329,32,29,1.5,1.0,1.2,8,5,0,408.0
5.357177047886458,44.277360536899415,30,45,1.5,1.0,1.6,15,1,1,244.0
24.193297408053226,41.655434545107624,6,17,1.0,1.0,1.2,23,1,0,501.0
10.332637005489316,15.526526935072319,28,43,1.2,1.1,1.2,2,2,0,328.0
20.190835663521806,14.028444056595806,4,44,1.5,1.0,1.6,21,2,1,482.0
3.6645959064510416,37.1811549565029,10,26,0.8,1.3,1.2,8,2,1,150.0
4.849781835654576,19.172842786344177,12,53,1.5,1.1,1.2,7,3,0,305.0
5.203226432108389,18.787945926288103,18,21,1.8,1.1,1.2,22,6,0,272.0
13.697833493934542,11.853061118044486,25,52,0.8,1.1,1.6,6,4,0,382.0
34.57962230349618,16.878898386942346,13,26,0.8,1.0,1.4,16,0,1,413.0
34.26998481775176,24.23784009166923,20,38,1.0,1.0,1.2,4,2,0,691.0
18.684496784760523,37.9777251772587,24,12,0.8,1.1,1.4,6,0,1,254.0
34.12094287223866,20.13386424861874,16,53,1.2,1.0,1.2,12,6,1,534.0
7.364083931032109,19.78719527659292,10,49,1.5,1.0,1.2,17,2,1,242.0
4.3067140691363965,17.821096364859613,25,22,1.2,1.0,1.4,21,1,1,130.0
13.632616528786858,26.522765037996937,17,28,1.0,1.3,1.4,13,6,0,462.0
4.990114884740139,13.12865140735919,19,58,1.2,1.0,1.2,17,0,0,223.0
8.534827301975199,26.85338303144565,23,46,1.2,1.0,1.0,2,3,0,253.0
3.102890283107495,36.68790002876104,20,6,1.8,1.5,1.0,16,2,0,222.0
11.872177411433528,6.340572681467998,34,6,1.0,1.3,1.4,18,5,0,401.0
7.539083990574829,5.440072113759284,8,31,1.2,1.0,1.4,6,4,0,280.0
9.70130120057373,8.380530956952915,25,18,1.8,1.3,1.4,20,1,1,246.0
14.740423478711202,29.104702777765045,32,52,1.2,1.0,1.4,3,6,1,343.0
33.152220051131096,43.450478743343155,16,43,1.0,1.1,1.4,14,6,0,828.0
4.875722743654829,5.219800970911337,25,57,1.0,1.0,1.6,23,2,0,200.0
10.271787601730225,47.14975870631064,5,57,1.8,1.0,1.2,7,6,0,619.0
12.854093078390889,9.782533020674112,9,16,1.0,1.1,1.2,15,0,1,205.0
30.768946865065974,42.88925876262018,17,36,1.8,1.0,1.2,0,2,0,1114.0
7.530673702013418,26.728464424232605,23,32,1.5,1.0,1.2,15,1,1,212.0
9.220612172834157,34.67108242754798,26,59,1.0,1.1,1.4,1,4,1,248.0
24.15991518007143,27.98073430012321,34,32,1.2,1.0,1.6,1,4,1,486.0
29.579621233116328,26.467170133070958,33,50,0.8,1.5,1.2,7,4,1,583.0
8.463271932109555,42.57047427639762,30,29,1.0,1.0,1.6,11,5,1,230.0
9.62893453427143,39.01488708055174,18,8,1.5,1.0,1.2,10,1,1,249.0
14.335511984293332,26.753100643535188,18,30,1.2,1.1,1.2,5,5,0,411.0
5.1043507479600105,10.023616822822772,10,40,1.0,1.0,1.4,18,5,0,224.0
5.36413976080022,10.193133169148366,9,54,1.5,1.0,1.2,17,6,1,196.0
12.38418206505765,41.06927573235839,8,7,1.0,1.0,1.2,4,2,0,305.0
25.66773257530725,28.822577960639006,4,5,1.2,1.5,1.4,14,1,0,837.0
5.753018578019098,26.671511309871317,24,21,1.2,1.0,1.6,7,1,1,238.0
22.752976109112943,35.62550786123218,15,11,1.0,1.0,1.4,5,6,1,343.0
27.058857529589233,43.64787125364171,14,52,2.0,1.0,1.2,11,2,0,1036.0
6.7803054397726354,33.299291498598734,17,9,1.2,1.0,1.0,18,3,0,217.0
30.124272279003534,39.328155605591554,29,23,1.2,1.0,1.6,11,5,0,842.0
11.386922196635581,39.43717358526306,11,43,1.2,1.3,1.2,11,4,0,499.0
4.919862698219766,21.031765195683157,33,50,1.0,1.5,1.6,8,0,1,243.0
33.52765213460174,17.333743803844804,4,38,1.0,1.0,1.2,23,5,0,616.0
8.471562604445772,41.05238302288214,19,39,1.2,1.0,1.4,9,0,1,297.0
9.517641832950261,21.973045630290958,29,53,1.8,1.5,1.4,21,2,0,422.0
17.61304687646926,45.65012029352173,31,20,1.5,1.0,1.2,16,0,0,535.0
25.889646656005258,8.136081352855383,7,44,1.0,1.0,1.4,17,3,1,512.0
4.5957591680586765,7.619788043390284,13,54,1.0,1.3,1.2,15,1,0,191.0
3.1737670107073077,46.71518720456337,24,51,0.8,1.1,1.4,3,4,0,198.0
6.637793247016661,34.18047113816457,21,43,1.0,1.0,1.4,17,0,1,207.0
13.517710727070433,22.081971040174952,34,31,1.2,1.0,1.2,2,0,1,237.0
23.38895987914627,38.97771866672823,26,45,1.2,1.0,1.4,15,2,0,728.0
3.5278412081023633,35.25470644971386,9,42,1.0,1.0,1.0,13,2,0,142.0
33.368528642908174,28.90404710688183,4,54,1.2,1.1,1.0,23,6,0,763.0
2.3950317760588793,9.449300419819311,18,54,1.5,1.0,1.4,8,1,1,142.0
7.110270420667885,41.548081428173816,14,29,1.0,1.1,1.0,5,4,1,152.0
19.21409927734406,43.97104358062811,25,30,1.5,1.0,1.4,3,6,0,746.0
14.11753767228696,12.747590984869209,17,18,1.0,1.0,1.2,1,6,0,299.0
8.843234592169471,43.273024338968,33,18,1.2,1.0,1.2,22,0,1,186.0
10.629458859083465,44.50312899574539,3,18,1.5,1.3,1.0,9,1,0,594.0
10.559873850559532,29.72428755298322,27,29,1.2,1.1,1.2,10,4,1,243.0
6.206932848944036,34.52805663002091,15,40,1.8,1.0,1.4,6,1,1,259.0
33.049066145716836,22.200679400652113,25,8,0.8,1.0,1.4,4,0,1,347.0
8.188655228588296,17.680624137916972,8,51,1.2,1.3,1.6,3,2,1,257.0
11.809057363100871,37.48924161282402,34,19,1.2,1.0,1.0,5,2,0,278.0
6.292795843329468,43.78438170571137,15,36,1.2,1.0,1.4,1,2,0,319.0
18.337204033975055,34.43348988300864,20,22,1.5,1.0,1.4,1,3,1,433.0
22.17431050834027,28.021577479094713,5,18,1.5,1.0,1.2,15,1,0,685.0
5.981297070225952,12.15161450798772,3,5,1.5,1.3,1.4,22,0,0,252.0
3.1022962085954418,7.405642067216817,17,46,1.0,1.0,1.4,22,1,0,142.0
5.28168027647227,25.05613056110359,28,24,1.0,1.1,1.2,12,2,0,172.0
32.63855516609288,7.2207303663839575,15,14,1.2,1.3,1.4,20,5,0,914.0
31.164704200184442,30.62005843582513,7,14,1.2,1.5,1.2,6,5,1,738.0
33.19253638873185,22.222813609299706,27,28,2.0,1.0,1.2,4,1,0,1009.0
23.19257789790464,39.07351038568863,15,38,1.0,1.0,1.2,16,4,0,502.0
3.9554195843458664,18.754182357628256,24,32,1.0,1.0,1.6,12,5,0,192.0
6.345170580620491,31.684221543534445,7,31,1.2,1.0,1.2,14,5,0,247.0
32.80282274792029,29.19575847897952,30,44,1.8,1.1,1.2,2,1,1,703.0
17.05031928132949,5.2120591485008525,34,5,1.8,1.3,1.4,22,6,0,490.0
13.06477672971914,8.257522921893965,21,37,1.0,1.1,1.4,3,3,0,377.0
29.240280406615614,18.06656956187092,23,8,0.8,1.0,1.4,14,3,0,483.0
5.95514915847399,44.70057864593443,26,11,1.0,1.0,1.0,17,2,1,134.0
9.892222469154149,11.615672970490035,34,13,1.0,1.0,1.4,2,0,0,245.0
28.556264006200884,36.99024487072437,30,20,2.0,1.3,1.2,6,6,0,928.0
14.608828078105926,48.80149547685293,20,9,1.0,1.0,1.2,7,4,0,392.0
13.124054085381715,40.57553987110198,23,38,1.0,1.0,1.4,10,6,0,414.0
7.798075048453424,15.932541275916977,24,27,1.0,1.0,1.4,21,0,0,235.0
30.235963827553945,45.87643671858867,12,47,1.0,1.5,1.4,8,0,1,829.0
6.375855616520967,9.189822042877553,26,54,1.5,1.1,1.4,19,4,0,325.0
3.1422644888828337,26.06638738418311,10,29,0.8,1.3,1.4,11,3,1,120.0
12.434363027344235,44.93938584768862,17,55,1.0,1.1,1.2,4,6,0,398.0
3.804753244442332,33.85695691655914,23,17,2.0,1.0,1.0,0,5,0,262.0
6.882578384319272,23.614005412746447,27,28,1.0,1.0,1.6,13,2,1,186.0
23.220421505310917,18.176579003172595,22,15,1.5,1.0,1.2,2,1,0,618.0
8.025422569407441,21.879473239325748,30,56,1.0,1.0,1.4,14,3,1,184.0
6.187029152581317,27.90238014541788,27,55,1.2,1.3,1.4,9,2,1,257.0
14.353085599670433,19.356976844276332,29,21,0.8,1.0,1.0,9,5,1,163.0
13.70912423214636,48.60355379370348,34,41,1.0,1.0,1.6,23,3,0,485.0
7.957908339872534,46.98849438797653,25,17,1.2,1.0,1.4,2,6,0,339.0
4.407542382277083,44.18021606964443,24,31,1.0,1.0,1.4,5,4,0,207.0
4.805673357458961,23.982342598519402,6,24,1.2,1.1,1.0,4,0,0,182.0
10.286588719476685,36.1085796200853,4,37,1.0,1.0,1.2,23,4,0,282.0
34.14896038076192,45.627318816618406,26,46,1.2,1.0,1.0,18,5,0,794.0
3.858891866686866,43.26932694555176,8,36,1.8,1.0,1.4,13,1,0,332.0
7.923537786214268,23.644715630909346,30,12,0.8,1.0,1.4,16,4,0,168.0
33.19886287708784,10.057372219501731,33,33,1.0,1.0,1.0,11,5,1,340.0
21.106213533934625,8.403366372554725,5,44,1.5,1.0,1.4,8,0,1,581.0
14.870700051355422,30.96788203515662,9,23,1.2,1.3,1.2,2,3,0,539.0
3.658543936342329,33.91825708449193,12,10,0.8,1.0,1.4,17,2,1,112.0
4.632247282148086,43.24291720686608,25,48,1.2,1.0,1.2,3,5,0,260.0
14.272771415925973,18.163175915346397,8,43,1.0,1.1,1.2,13,5,0,356.0
7.909033841981052,12.536172074751912,18,52,1.0,1.0,1.2,23,6,0,216.0
5.854962556739518,22.055262493018976,4,45,1.8,1.0,1.6,5,1,1,211.0
14.225961596587887,20.910880563452377,26,25,1.5,1.5,1.2,14,3,0,522.0
6.4940479155509525,10.961102930803463,19,26,1.2,1.1,1.2,16,5,0,217.0
8.326696238521137,35.25271936309184,15,46,1.0,1.1,1.0,23,5,1,167.0
13.901347868644544,27.89113733282192,3,14,1.0,1.0,1.2,4,2,0,324.0
22.546361079263857,37.45052402516448,8,14,1.8,1.0,1.4,5,0,1,521.0
2.6685355752952544,20.87110040763806,7,56,0.8,1.0,1.4,20,4,0,116.0
3.472094595929818,19.656599520996604,27,33,1.0,1.0,1.2,4,6,1,101.0
25.593194478912398,26.265913386973505,15,20,1.0,1.5,1.2,18,3,0,815.0
34.28156832980216,44.483330542781616,30,5,1.2,1.0,1.2,13,2,1,505.0
11.048387356774649,6.812658803029115,25,21,1.0,1.0,1.6,3,2,1,215.0
13.624481370633537,41.21747677834124,20,34,1.0,1.3,1.4,4,4,1,358.0
7.163385885039912,21.60444256959904,31,30,1.8,1.1,1.4,10,3,0,305.0
9.776928822828605,43.4578561604815,14,57,1.2,1.5,1.4,1,3,1,326.0
7.4100019763369,41.099135397613544,9,50,1.0,1.1,1.6,21,6,1,257.0
6.02385901172226,20.694256132823977,17,23,1.5,1.0,1.6,1,0,0,299.0
23.150860620648615,36.22444408947272,5,57,1.0,1.3,1.0,19,3,1,468.0
31.968507581810496,12.183474054804806,18,25,1.0,1.0,1.6,11,6,0,795.0
8.151728786990244,45.33266984737046,3,21,1.2,1.0,1.6,15,5,0,443.0
7.84661795185702,23.202097900335925,29,50,1.0,1.1,1.2,16,4,0,232.0
8.047672959688336,25.50315269098401,18,44,1.0,1.1,1.4,3,3,0,306.0
25.679349450955275,36.75915729666432,26,25,1.5,1.3,1.4,13,0,0,804.0
9.078358273491045,41.937810651718294,32,57,1.8,1.5,1.4,6,2,0,447.0
2.3304486476732373,15.635423449769432,14,45,1.2,1.3,1.2,14,5,0,191.0
12.976642075615008,34.7607562944648,21,44,0.8,1.0,1.4,15,3,0,323.0
22.237061864102774,22.63991197501168,29,49,1.0,1.1,1.0,7,4,1,342.0
13.32898767244033,21.59163158017826,10,53,1.0,1.1,1.4,1,3,0,424.0
26.19511367276765,36.051162077329465,25,23,1.0,1.5,1.6,18,6,0,961.0
7.48237204935492,22.423247337017045,14,11,1.0,1.0,1.4,0,1,0,239.0
7.999207040121544,20.574882507398343,17,21,1.2,1.0,1.2,22,0,0,233.0
5.500162002341952,42.61497836568091,4,5,1.0,1.3,1.4,3,2,0,284.0
32.97121209349679,9.557425572395287,31,41,1.0,1.0,1.2,23,1,0,629.0
29.073719549215916,35.415168027359485,32,10,1.2,1.0,1.4,20,4,1,498.0
34.13599630968572,16.192642720578107,32,30,1.0,1.0,1.4,21,3,0,704.0
21.126269975564256,5.697420882178564,19,6,2.0,1.0,1.0,10,0,0,611.0
19.252887527421922,12.50439209927114,9,36,1.0,1.1,1.0,9,5,0,451.0
8.338425517753997,32.29976883991405,15,52,1.8,1.0,1.4,17,6,1,342.0
32.8374428962147,36.91072361686719,34,58,1.8,1.1,1.2,0,6,0,1152.0
